통계분야,통계유형,통계명,통계표명,통계리스트 주소
주택,승인통계,주택이외의거처 주거실태조사(2022년),06. 가구의 사용 방 수,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=7036
주택,승인통계,주택이외의거처 주거실태조사(2022년),07. 부엌시설 유무 및 사용 여부,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6946
주택,승인통계,주택이외의거처 주거실태조사(2022년),08. 화장실시설 유무 및 사용 여부,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6947
주택,승인통계,주택이외의거처 주거실태조사(2022년),09. 목욕시설 유무 및 사용 여부,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6948
주택,승인통계,주택이외의거처 주거실태조사(2022년),10. 난방시설 유무 및 사용 여부,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6949
주택,승인통계,주택이외의거처 주거실태조사(2022년),11. 소방기구시설 유무,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6950
주택,승인통계,주택이외의거처 주거실태조사(2022년),12. 출입구(현관문)시설 종류,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6951
주택,승인통계,주택이외의거처 주거실태조사(2022년),13. 현재 거처의 물리적 상태_거주면적이 생활하기에 비좁은지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6952
주택,승인통계,주택이외의거처 주거실태조사(2022년),14. 현재 거처의 물리적 상태_채광이 안되는지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6953
주택,승인통계,주택이외의거처 주거실태조사(2022년),15. 현재 거처의 물리적 상태_소음이 심한지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6954
주택,승인통계,주택이외의거처 주거실태조사(2022년),16. 현재 거처의 물리적 상태_습기와 곰팡이가 많은지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6956
주택,승인통계,주택이외의거처 주거실태조사(2022년),17. 현재 거처의 물리적 상태_통풍이 잘되지 않고 악취가 심한지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6957
주택,승인통계,주택이외의거처 주거실태조사(2022년),18. 현재 거처의 물리적 상태_쥐나 바퀴벌레 등으로 위생 상태가 나쁜지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6958
주택,승인통계,주택이외의거처 주거실태조사(2022년),"19. 현재 거처의 물리적 상태_천장, 벽 등에 물이 새는 곳이 있는지에 대한 평가",https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6959
주택,승인통계,주택이외의거처 주거실태조사(2022년),20. 현재 거처의 물리적 상태_건물이 노후화되어 붕괴 위험이 있는지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6960
주택,승인통계,주택이외의거처 주거실태조사(2022년),21. 현재 거처의 물리적 상태_화재 위험이 있는지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6962
주택,승인통계,주택이외의거처 주거실태조사(2022년),22. 현재 거처의 물리적 상태_난방이나 단열 상태가 좋지 않은지에 대한 평가,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6961
주택,승인통계,주택이외의거처 주거실태조사(2022년),23. 현재 거처에서의 거주 기간,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6963
주택,승인통계,주택이외의거처 주거실태조사(2022년),24. 현재 거처에 거주하기 직전 거처의 거처 유형,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6964
주택,승인통계,주택이외의거처 주거실태조사(2022년),25. 현재 거처에 거주하기 직전 거처에서의 거처 기간,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6965
주택,승인통계,주택이외의거처 주거실태조사(2022년),26. 현재 거처의 점유 형태,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=7037
주택,승인통계,주택이외의거처 주거실태조사(2022년),27. 자가 가구의 매입가격,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6967
주택,승인통계,주택이외의거처 주거실태조사(2022년),28. 전세 보증금,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6968
주택,승인통계,주택이외의거처 주거실태조사(2022년),29. 월세 가구의 보증금,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6969
주택,승인통계,주택이외의거처 주거실태조사(2022년),30. 월세 가구의 월세,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6970
주택,승인통계,주택이외의거처 주거실태조사(2022년),31. 월평균 공과금과 관리비(동절기),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6971
주택,승인통계,주택이외의거처 주거실태조사(2022년),32. 월평균 공과금과 관리비(간절기),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6972
주택,승인통계,주택이외의거처 주거실태조사(2022년),33. 월평균 공과금과 관리비(하절기),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6973
주택,승인통계,주택이외의거처 주거실태조사(2022년),34. 월평균 공과금과 관리비,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6974
주택,승인통계,주택이외의거처 주거실태조사(2022년),35. 지난 1년간 월세 혹은 관리비 연체 경험,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6975
주택,승인통계,주택이외의거처 주거실태조사(2022년),36. 현재거처에서 거주하게 된 이유(다중응답),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6976
주택,승인통계,주택이외의거처 주거실태조사(2022년),37. 현재거처에서 거주하게 된 이유(1순위),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6977
주택,승인통계,주택이외의거처 주거실태조사(2022년),38. 월세 및 관리비 등 주거비 부담에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6978
주택,승인통계,주택이외의거처 주거실태조사(2022년),39. 실내 공간의 비좀음에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6979
주택,승인통계,주택이외의거처 주거실태조사(2022년),40. 외롭고 주변으로부터의 고립감에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6980
주택,승인통계,주택이외의거처 주거실태조사(2022년),41. 함께 거주하는 사람들과의 갈등이나 다툼에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6981
주택,승인통계,주택이외의거처 주거실태조사(2022년),42. 열악한 기초생활시설에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6982
주택,승인통계,주택이외의거처 주거실태조사(2022년),43. 사생활 침해에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6983
주택,승인통계,주택이외의거처 주거실태조사(2022년),44. 실내외 소음에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6984
주택,승인통계,주택이외의거처 주거실태조사(2022년),45. 시설설비 수준의 열악함에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6985
주택,승인통계,주택이외의거처 주거실태조사(2022년),46. 실내환경에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6986
주택,승인통계,주택이외의거처 주거실태조사(2022년),47. 거주 불안감에 대한 어려움 정도,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6987
주택,승인통계,주택이외의거처 주거실태조사(2022년),48. 현재 거처에 대해 전반적으로 만족스러우며 계속 살아도 좋은지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6988
주택,승인통계,주택이외의거처 주거실태조사(2022년),49. 지금 형편에서 더 좋은 거처를 찾기 어려운지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6989
주택,승인통계,주택이외의거처 주거실태조사(2022년),50. 잠시 동안은 현재 거처에서 거주할 만한지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6990
주택,승인통계,주택이외의거처 주거실태조사(2022년),51. 혼자 살기에는 현재의 거처만한 곳이 없는지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6991
주택,승인통계,주택이외의거처 주거실태조사(2022년),52. 현재 거처 외에 달리 갈 곳이 없는지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6992
주택,승인통계,주택이외의거처 주거실태조사(2022년),53. 현재 거처가 생에 마지막 거처일지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6993
주택,승인통계,주택이외의거처 주거실태조사(2022년),54. 어려운 일이 있을 때 서로 돕는 이웃이 있는지에 대한 의견,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=564&hFormId=6994
